= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
NR_nubar_n_CC_2Pi             (-1) | -0.748       | 0.0207    | -0.0183   | -0.294      | 0         | 0         | -0.0582   | -0.398    | -0.000688 | -0.000688 | -0.000688 | -0.000688 | 0.00466   | -0.551    | 0.101     | 0.0462
NR_nu_p_CC_2Pi                ( 1) | 0.685        | 0         | 0.0209    | 0.162       | 0.569     | 0         | 0         | -0.0673   | -0.0673   | 0         | -7.8e-08  | 0         | 0         | 0         | 0         | 0
MuonRecoResFD                 ( 1) | 0.639        | -0.0115   | 0.0509    | 0.121       | -0.0105   | 0.268     | 0.000244  | 0.222     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.222
MaNCRES                       ( 1) | 0.561        | 0         | 0         | 0           | 0         | 0.597     | 0         | -0.0362   | 0         | -0.0362   | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrND        ( 1) | 0.554        | 0         | 0         | 0           | 0         | 0         | 0         | 0.554     | -0.0211   | -0.00919  | -2.42e-05 | 0         | 0.584     | 0         | 0         | 0
flux_Nov17_16                 (-1) | 0.546        | 0.00366   | 0.00958   | -0.0933     | 0.77      | 0.0513    | 0.00792   | -0.203    | -0.139    | -0.00418  | 0.00021   | -0.0405   | -0.00191  | -0.0209   | 0.00233   | 0.00183
NR_nubar_p_NC_2Pi             (-1) | -0.514       | 0         | 0         | 0           | 0         | -0.535    | 0         | 0.0208    | 0         | 0.0208    | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_3Pi             ( 1) | 0.486        | 0         | 0         | 0           | 0         | 0.546     | 0         | -0.0594   | 0         | -0.0594   | 0         | 0         | 0         | 0         | 0         | 0
MaCCRES                       ( 1) | 0.469        | -0.00857  | 0.0168    | 0.131       | 0.234     | 0         | 0.00026   | 0.0955    | -0.0425   | -0.0109   | -0.0109   | -0.0109   | -0.00687  | 0.124     | -0.00635  | -0.0167
flux_Nov17_11                 ( 1) | -0.469       | 0.0201    | -0.0325   | 0.0147      | -0.468    | -0.088    | -0.00584  | 0.0907    | 0.0905    | 0.00423   | -9.62e-05 | -0.0288   | 0.00109   | 0.0279    | -0.00106  | -0.00381
nuenumu_xsec_ratio            (-1) | 0.454        | -0.0057   | 0         | 0.108       | 0.131     | 0         | 0         | 0.221     | 0.316     | 0.316     | 0.316     | 0.316     | 0.316     | 0.316     | 0.236     | 0.301
FrElas_N                      ( 1) | -0.449       | 0.00204   | 0.0136    | -0.36       | 0.0734    | -0.158    | 0.00565   | -0.0252   | -0.0401   | -0.0401   | -0.0401   | -0.0401   | -0.0401   | -0.0401   | -0.0313   | -0.0339
NR_nubar_n_CC_1Pi             (-1) | -0.436       | -0.00199  | -0.00274  | -0.0584     | 0         | 0         | -9.51e-06 | -0.373    | -0.0342   | -0.0342   | -0.0342   | -0.0342   | -0.0276   | -0.337    | -0.00512  | -0.106
NR_nubar_n_NC_2Pi             ( 1) | 0.425        | 0         | 0         | 0           | 0         | 0.482     | 0         | -0.057    | 0         | -0.057    | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 (-1) | 0.419        | -0.00893  | 0.0277    | -0.0309     | 0.357     | 0.0854    | 0.00512   | -0.0168   | -0.0602   | -0.00484  | -0.000146 | 0.0383    | 0.000807  | 0.0105    | -0.00176  | -0.000349
RecoEnergyInvSqrtND           ( 1) | 0.407        | 0         | 0         | 0           | 0         | 0         | 0         | 0.407     | -0.00539  | -0.0107   | 5.12e-05  | 0         | 0.424     | 0         | 0         | 0
NR_nu_n_CC_3Pi                ( 1) | 0.407        | 0         | 0.0718    | 0.0557      | 0.295     | 0         | 0.0206    | -0.0365   | -0.0365   | 0         | 2.62e-08  | 0         | 0         | 0         | 0         | 0
flux_Nov17_18                 (-1) | -0.397       | 0.00847   | -0.0365   | 0.151       | -0.386    | -0.121    | -0.00634  | -0.00632  | 0.0602    | 0.00736   | 0.0003    | -0.0447   | -0.00229  | -0.0327   | 0.00377   | 0.00381
NR_nu_n_NC_3Pi                (-1) | -0.379       | 0         | 0         | 0           | 0         | -0.399    | 0         | 0.0207    | 0         | 0.0207    | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    ( 1) | 0.377        | 0         | 0         | 0           | 0         | 0         | 0         | 0.377     | -0.0181   | 0.0192    | -2.49e-05 | 0         | 0.375     | 0         | 0         | 0
NR_nu_p_CC_3Pi                ( 1) | 0.357        | 0         | 0.0238    | 0.0547      | 0.293     | 0         | 0.0351    | -0.0493   | -0.0493   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_2Pi             (-1) | -0.357       | 0.00445   | -0.0225   | -0.0583     | 0         | 0         | -0.00945  | -0.271    | -0.0154   | -0.0154   | -0.0154   | -0.0154   | 0.025     | -0.433    | 0.1       | -0.00794
Theta_Delta2Npi               (-1) | -0.354       | 0.00412   | -0.00359  | 0.0415      | -0.399    | 0.0107    | -5.18e-06 | -0.0074   | 0.0975    | 0.0529    | 0.0536    | 0.0536    | 0.0529    | -0.0267   | 0.0442    | 0.0398
EMRecoResFD                   ( 1) | 0.342        | -0.01     | 0.0061    | 0.121       | -0.0826   | 0.0535    | 5.71e-06  | 0.254     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.254
flux_Nov17_20                 ( 1) | -0.339       | 0.00956   | -0.0154   | 0.0176      | -0.398    | -0.041    | -0.00483  | 0.0929    | 0.0633    | 0.00174   | -0.00013  | 0.0156    | 0.000967  | 0.0122    | -0.000979 | -0.000648
C12ToAr40_2p2hScaling_nu      ( 1) | 0.326        | 0         | 0         | 0.0646      | 0.355     | 0         | 0         | -0.0939   | -0.0939   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_3Pi             (-1) | -0.309       | 0.00214   | -0.00983  | -0.117      | 0         | 0         | -0.00271  | -0.182    | -0.0129   | -0.0129   | -0.0129   | -0.0129   | -0.00803  | -0.342    | 0.118     | 0.0128
CCQEPauliSupViaKF             ( 1) | 0.309        | 0.0234    | -0.00389  | -0.385      | -0.32     | 0         | -6.05e-06 | 0.994     | 0.154     | 0.0164    | 0.0164    | 0.0164    | 0.00637   | 0.924     | -0.0298   | 0.00403
NR_nu_n_NC_2Pi                ( 1) | 0.303        | 0         | 0         | 0           | 0         | 0.313     | 0         | -0.0106   | 0         | -0.0106   | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_NC_3Pi                (-1) | -0.301       | 0         | 0         | 0           | 0         | -0.326    | 0         | 0.0246    | 0         | 0.0246    | 0         | 0         | 0         | 0         | 0         | 0
nuenuebar_xsec_ratio          (-1) | 0.298        | -0.00785  | 0         | 0.0448      | -0.108    | 0         | 0         | 0.369     | 0.368     | 0.368     | 0.368     | 0.368     | 0.368     | 0.368     | 0.369     | 0.368
BeRPA_B                       ( 1) | 0.294        | -0.0195   | 0.00816   | 0.289       | 0.412     | 0         | 1.42e-05  | -0.396    | -0.135    | -0.0182   | -0.0182   | -0.0182   | -0.01     | -0.347    | 0.0221    | 0.000152
RecoEnergyScaleND             ( 1) | 0.291        | 0         | 0         | 0           | 0         | 0         | 0         | 0.291     | -0.00393  | -0.00751  | 3.6e-05   | 0         | 0.303     | 0         | 0         | 0
flux_Nov17_7                  ( 1) | 0.276        | 0.0206    | 0.000275  | 0.0241      | 0.00108   | 0.002     | -2.13e-05 | 0.228     | 0.00405   | -0.000114 | 4.23e-05  | 0.212     | 0.00184   | 0.0101    | -0.000217 | -0.000165
NR_nubar_p_NC_1Pi             (-1) | -0.267       | 0         | 0         | 0           | 0         | -0.281    | 0         | 0.0137    | 0         | 0.0137    | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_A_nu                    (-1) | 0.263        | 0         | 0         | 0.0556      | 0.283     | 0         | 0         | -0.0749   | -0.0749   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             ( 1) | 0.261        | 0         | 0         | 0           | 0         | 0.291     | 0         | -0.0301   | 0         | -0.0301   | 0         | 0         | 0         | 0         | 0         | 0
FrInel_pi                     (-1) | -0.26        | 0.015     | -0.0284   | 0.222       | 0.0293    | -0.334    | -0.0454   | -0.118    | -0.113    | -0.0963   | -0.143    | -0.143    | -0.247    | -0.0576   | -0.114    | -0.202
flux_Nov17_21                 (-1) | -0.255       | 0.013     | -0.00457  | -0.0336     | -0.193    | -0.0341   | -0.00239  | -0.000445 | 0.0305    | 0.00213   | 0.000169  | -0.0159   | -0.00141  | -0.0197   | 0.0024    | 0.00263
flux_Nov17_5                  ( 1) | 0.238        | 0.02      | -0.000102 | -0.00246    | 0.000857  | -0.000477 | -6.27e-05 | 0.22      | 0.00626   | -0.000162 | -3.55e-05 | 0.203     | 0.0016    | 0.00815   | -6.93e-05 | -3.76e-05
ChargedHadRecoResFD           (-1) | 0.236        | 0.00337   | 0.0025    | 0.122       | 0.00662   | 0.0803    | -0.0365   | 0.058     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.058
BhtBY                         ( 1) | -0.23        | -0.000621 | -0.00536  | -0.0214     | -0.111    | -0.0817   | -0.0046   | -0.00615  | -0.00117  | -0.00863  | -0.0106   | -0.0106   | -0.0106   | -0.0249   | -0.00102  | -0.0127
NR_nu_p_NC_2Pi                (-1) | -0.211       | 0         | 0         | 0           | 0         | -0.227    | 0         | 0.0166    | 0         | 0.0166    | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   (-1) | 0.21         | 0.0229    | 0         | -0.0947     | 0         | 0         | 0         | 0.282     | -0.0234   | -0.0234   | -0.0234   | -0.0234   | -0.0168   | 0.331     | -0.0603   | -0.0414
E2p2h_B_nu                    (-1) | 0.198        | 0         | 0         | 0.0407      | 0.214     | 0         | 0         | -0.0565   | -0.0565   | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_N                       (-1) | -0.197       | 0.000432  | -0.00219  | -0.0811     | 0.0228    | -0.064    | 0.0115    | -0.0846   | -0.028    | -0.0427   | -0.0401   | -0.0401   | -0.0565   | -0.0168   | -0.053    | -0.088
CV1uBY                        (-1) | 0.186        | 0.000387  | 0.0171    | 0.00751     | 0.0654    | 0.0889    | 0.00412   | 0.00248   | -0.00393  | -0.00478  | 0.000788  | 0.000788  | -0.000243 | 0.0112    | -0.000282 | 0.00449
flux_Nov17_17                 ( 1) | 0.174        | -0.00485  | -0.00477  | -0.14       | 0.352     | -0.0682   | -0.00252  | 0.0418    | -0.0622   | 0.00715   | -0.000149 | 0.0807    | 0.00149   | 0.0174    | -0.00194  | -0.00144
E2p2h_A_nubar                 ( 1) | 0.163        | 0.0172    | 0         | -0.0778     | 0         | 0         | 0         | 0.224     | -0.0178   | -0.0178   | -0.0178   | -0.0178   | -0.00795  | 0.245     | -0.0446   | -0.0216
CV2uBY                        (-1) | -0.162       | -0.000338 | -0.0149   | -0.00658    | -0.0572   | -0.0777   | -0.0036   | -0.00218  | 0.00344   | 0.00418   | -0.000688 | -0.000688 | 0.000214  | -0.00977  | 0.000248  | -0.00392
NR_nu_n_NC_1Pi                ( 1) | 0.157        | 0         | 0         | 0           | 0         | 0.161     | 0         | -0.00346  | 0         | -0.00346  | 0         | 0         | 0         | 0         | 0         | 0
AhtBY                         (-1) | -0.151       | -0.000397 | -0.00696  | -0.0103     | -0.0755   | -0.0508   | -0.00328  | -0.00338  | 0.000242  | -0.00432  | -0.00594  | -0.00594  | -0.00592  | -0.0136   | -0.00104  | -0.00847
flux_Nov17_0                  ( 1) | -0.141       | -0.022    | 0.000237  | -0.00808    | -0.0105   | 0.00045   | -0.000307 | -0.101    | 0.0283    | 5.59e-05  | 3.79e-05  | -0.13     | 0.000999  | -0.00171  | 6.68e-05  | 0.000408
flux_Nov17_27                 (-1) | -0.138       | -0.00324  | 0.00154   | -0.041      | -0.06     | -0.0104   | -0.000733 | -0.0239   | 0.0053    | 0.0013    | 9.56e-05  | -0.0255   | -0.000109 | -0.00513  | 0.000582  | 0.000145
EMRecoUncorrInvSqrtND         ( 1) | 0.132        | 0         | 0         | 0           | 0         | 0         | 0         | 0.132     | 0.0175    | 0.0102    | 5.12e-05  | 0         | 0.105     | 0         | 0         | 0
flux_Nov17_24                 ( 1) | -0.125       | -0.00384  | 0.00377   | -0.0492     | -0.0954   | 0.011     | 0.000249  | 0.00848   | 0.00945   | -0.000975 | 2.99e-05  | 0.00232   | -0.000211 | -0.00183  | 0.000118  | -0.000231
E2p2h_B_nubar                 ( 1) | 0.124        | 0.0135    | 0         | -0.058      | 0         | 0         | 0         | 0.168     | -0.0137   | -0.0137   | -0.0137   | -0.0137   | -0.00749  | 0.19      | -0.0348   | -0.0205
FrPiProd_pi                   (-1) | 0.122        | -0.000599 | -0.00246  | 0.0321      | 0.0347    | 0.0346    | -0.00202  | 0.0255    | 0.00208   | 0.0125    | 0.00214   | 0.00214   | -0.00482  | -0.00239  | 0.00512   | 0.0237
RecoEnergySqrtND              ( 1) | 0.111        | 0         | 0         | 0           | 0         | 0         | 0         | 0.111     | -0.00225  | 0.00356   | 5.12e-05  | 0         | 0.11      | 0         | 0         | 0
EMRecoUncorrND                ( 1) | 0.107        | 0         | 0         | 0           | 0         | 0         | 0         | 0.107     | 0.0128    | 0.0155    | 5.12e-05  | 0         | 0.0786    | 0         | 0         | 0
NR_nubar_p_CC_3Pi             (-1) | -0.106       | 0.00193   | -0.025    | 0           | 0         | 0         | -0.00461  | -0.0781   | -0.0195   | -0.0195   | -0.0195   | -0.0195   | -0.00253  | -0.212    | 0.0864    | -0.00826
BeRPA_A                       (-1) | 0.106        | 0.0204    | -0.00423  | -0.338      | -0.38     | 0         | -6.78e-06 | 0.808     | 0.173     | 0.0161    | 0.0161    | 0.0161    | 0.0073    | 0.712     | -0.0238   | 0.00187
flux_Nov17_12                 (-1) | 0.106        | 0.00448   | 0.00166   | 0.106       | 0.00342   | 0.0708    | 0.00316   | -0.0843   | -0.000968 | -0.00716  | 0.000108  | -0.0938   | 0.00148   | 0.0233    | -0.00194  | -0.00432
EMRecoUncorrSqrtND            ( 1) | 0.0986       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0986    | 0.0164    | 0.0242    | 7.51e-06  | 0         | 0.0581    | 0         | 0         | 0
flux_Nov17_6                  (-1) | -0.0962      | -0.00909  | -0.00517  | -0.0281     | -0.0171   | -0.0181   | -0.000509 | -0.0182   | -0.000657 | 0.00243   | 0.000306  | 0.00416   | -0.00158  | -0.0229   | 0.00194   | 0.00019
ERecoScaleMuLArInvSqrtFD      ( 1) | -0.0957      | 0         | 0         | 0           | 0         | 0         | -0.0957   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_2                  ( 1) | -0.0956      | 0.00597   | 0.00115   | -0.0776     | -0.0302   | -0.00283  | -0.000115 | 0.00811   | 0.00368   | 0.000711  | -0.000183 | 0.00322   | -0.000486 | -0.00206  | 0.000275  | 0.00171
