= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
NR_nu_n_NC_2Pi                ( 1) | 0.282        | 0         | 0         | 0           | 0         | 0.408     | 0         | -0.126    | 0         | -0.126    | 0         | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergySqrtND              (-1) | -0.273       | 0         | 0         | 0           | 0         | 0         | 0         | -0.273    | -0.000448 | 0.013     | 1.41e-06  | 0         | -0.285    | 0         | 0         | 0         | 0
EMRecoResFD                   (-1) | -0.272       | -0.00223  | -0.0125   | -0.0897     | 0.0038    | -0.0095   | 0.00579   | -0.168    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.168    | 0
MaCCRES                       ( 1) | 0.265        | 0.00142   | 0.00442   | 0.0527      | 0.00335   | 0         | 0.00454   | 0.199     | -0.00899  | 0         | 7.19e-10  | 0         | 0.00168   | 0.202     | 0.0126    | 0.00131   | -0.00975
BhtBY                         (-1) | 0.262        | -0.00351  | 0.00219   | 0.0339      | 0.000851  | 0.085     | 0.00552   | 0.138     | 9.5e-05   | -0.0193   | 9.82e-10  | 0         | -0.0618   | 0.205     | -0.0686   | 0.078     | 0.00431
C12ToAr40_2p2hScaling_nu      (-1) | 0.239        | -0.00122  | -0.00224  | -0.0789     | 0         | 0         | 0         | 0.321     | 0         | 0         | 0         | 0         | -0.0479   | 0.48      | -0.109    | 0.013     | -0.0153
NR_nu_p_NC_3Pi                ( 1) | 0.225        | 0         | 0         | 0           | 0         | 0.451     | 0         | -0.226    | 0         | -0.226    | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrSqrtND            ( 1) | 0.207        | 0         | 0         | 0           | 0         | 0         | 0         | 0.207     | 0.00288   | 0.00378   | 2.33e-05  | 0         | 0.2       | 0         | 0         | 0         | 0
EMRecoUncorrND                ( 1) | 0.205        | 0         | 0         | 0           | 0         | 0         | 0         | 0.205     | 0.00396   | 0.00303   | -1.44e-05 | 0         | 0.198     | 0         | 0         | 0         | 0
NuOnENCBkgSyst                ( 1) | -0.204       | 0         | 0         | 0           | 0         | 0         | 0         | -0.204    | 0         | -0.204    | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrInvSqrtND         ( 1) | 0.202        | 0         | 0         | 0           | 0         | 0         | 0         | 0.202     | 0.00387   | 0.00342   | -1.44e-05 | 0         | 0.195     | 0         | 0         | 0         | 0
flux_Nov17_15                 ( 1) | 0.2          | 0.00249   | 0.00823   | 0.0386      | -0.0147   | 0.0197    | -0.000437 | 0.147     | 0.0524    | -0.00134  | -5.71e-07 | 0.0309    | 0.00199   | 0.0794    | -0.0145   | -0.00257  | 0.000248
flux_Nov17_14                 ( 1) | -0.199       | -0.00948  | -0.0193   | -0.153      | -0.0207   | -0.146    | -0.02     | 0.169     | 0.0728    | 0.0651    | 8.84e-07  | -0.0031   | 0.00328   | 0.0212    | 0.00504   | 0.00536   | -0.000613
NR_nu_n_CC_2Pi                ( 1) | 0.197        | -0.00487  | 0.0315    | 0.11        | 0         | 0         | 0.0582    | 0.00183   | 0         | 0         | 3.73e-08  | 0         | -0.335    | 0.821     | -0.475    | -0.0791   | 0.0705
flux_Nov17_7                  (-1) | -0.195       | 0.00214   | -5.94e-05 | 0.0111      | -0.000558 | 0.000937  | 2.52e-05  | -0.209    | -0.00187  | -0.000157 | -4.05e-07 | -0.172    | -0.00092  | -0.0315   | -0.000465 | -0.00228  | -0.000209
flux_Nov17_5                  (-1) | -0.188       | 0.00306   | -5.99e-05 | 0.00486     | 5.92e-05  | -0.00025  | -3.19e-05 | -0.196    | -0.00184  | 0.000415  | -4.93e-07 | -0.166    | -0.00134  | -0.0277   | 0.000147  | 0.000191  | -2.05e-05
NR_nu_n_NC_1Pi                ( 1) | 0.188        | 0         | 0         | 0           | 0         | 0.304     | 0         | -0.116    | 0         | -0.116    | 0         | 0         | 0         | 0         | 0         | 0         | 0
AhtBY                         (-1) | -0.174       | 0.00273   | -0.00267  | -0.0224     | -0.000567 | -0.0552   | -0.00311  | -0.0926   | -2.57e-05 | 0.0123    | -8.37e-10 | 0         | 0.0397    | -0.131    | 0.0405    | -0.0513   | -0.00254
FrElas_N                      (-1) | -0.171       | 0.00992   | 0.00721   | 0.0712      | -0.00279  | 0.0252    | 0.00704   | -0.289    | 0         | 0         | 0         | 0         | 0         | 0         | -0.078    | -0.101    | -0.11
CV1uBY                        (-1) | 0.167        | -0.0019   | 0.00492   | 0.0284      | 5.35e-05  | 0.0492    | 0.00263   | 0.0834    | -0.000196 | -0.0114   | -4.19e-09 | 0         | -0.0297   | 0.122     | -0.0373   | 0.0358    | 0.00403
flux_Nov17_10                 ( 1) | 0.164        | -0.00072  | 0.00845   | 0.122       | 0.00853   | 0.083     | 0.0133    | -0.0702   | -0.0297   | -0.0404   | -5.14e-07 | -0.000112 | -3.42e-10 | -2.62e-05 | 2.11e-07  | 8.21e-07  | 3.22e-07
ChargedHadRecoResFD           ( 1) | -0.164       | 0.00609   | -0.00436  | 0.0921      | -0.00288  | -0.038    | 0         | -0.217    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.217    | 0
E2p2h_A_nu                    ( 1) | 0.164        | -0.000301 | -0.000695 | -0.0807     | 0         | 0         | 0         | 0.245     | 0         | 0         | 0         | 0         | -0.0142   | 0.402     | -0.101    | -0.0234   | -0.0167
FrAbs_N                       (-1) | 0.162        | -0.00323  | 0.00674   | 0.0396      | -0.00122  | 0.0353    | 1.52e-05  | 0.0852    | 0.00048   | -0.00271  | 1.77e-06  | 0         | -0.0262   | 0.0269    | -0.0129   | 0.0842    | 0.0157
NR_nu_n_NC_3Pi                ( 1) | 0.149        | 0         | 0         | 0           | 0         | 0.262     | 0         | -0.112    | 0         | -0.112    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                (-1) | -0.149       | -0.00184  | -0.0108   | -0.0428     | 0         | 0         | -0.0132   | -0.0801   | 0         | 0         | 0         | 0         | 0.173     | -0.418    | 0.215     | 0.0158    | -0.0647
CV2uBY                        (-1) | -0.146       | 0.00166   | -0.00429  | -0.0248     | -4.67e-05 | -0.043    | -0.00229  | -0.0731   | 0.000171  | 0.00995   | 3.68e-09  | 0         | 0.026     | -0.107    | 0.0328    | -0.0315   | -0.00354
NR_nu_p_NC_2Pi                ( 1) | 0.139        | 0         | 0         | 0           | 0         | 0.314     | 0         | -0.175    | 0         | -0.175    | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_0                  ( 1) | -0.134       | 0.0117    | -0.00018  | -0.00714    | 0.000168  | -0.000491 | -8.54e-05 | -0.138    | 0.0024    | -0.00166  | -3.55e-07 | -0.122    | -2.93e-06 | -0.0168   | -8.43e-06 | -0.000387 | 0.000203
E2p2h_B_nu                    ( 1) | 0.131        | -0.000517 | -0.000842 | -0.0544     | 0         | 0         | 0         | 0.187     | 0         | 0         | 0         | 0         | -0.0186   | 0.294     | -0.0708   | -0.00684  | -0.0109
FrInel_pi                     ( 1) | 0.129        | 0.00807   | 0.00816   | 0.153       | -0.00725  | 0.221     | -0.0173   | -0.237    | 0.0064    | -0.0942   | 5.35e-05  | 0         | 0.0558    | -0.031    | -0.0411   | -0.153    | 0.0214
flux_Nov17_17                 (-1) | -0.127       | -7.23e-05 | 0.000346  | -0.0687     | 0.00834   | -0.0648   | -0.0129   | 0.0113    | -0.0285   | 0.0372    | 5.92e-07  | -0.0313   | 0.00126   | 0.0386    | -0.00568  | -0.000391 | 4.65e-05
flux_Nov17_16                 (-1) | 0.122        | 5.35e-05  | 0.0067    | 0.0916      | 0.00636   | 0.113     | 0.0202    | -0.116    | -0.0243   | -0.0592   | 5.01e-07  | -0.00522  | -0.00172  | -0.0315   | 0.00452   | 0.00147   | 2.34e-05
NR_nu_n_CC_3Pi                ( 1) | 0.122        | -0.0129   | 0.022     | 0.136       | 0         | 0         | 0.024     | -0.0474   | 0         | 0         | -5.94e-08 | 0         | -0.127    | 0.476     | -0.469    | 0.0565    | 0.0186
NR_nu_np_CC_1Pi               (-1) | -0.115       | 0.000797  | -0.0011   | -0.0177     | 0         | 0         | -0.00467  | -0.0923   | 0         | 0         | -1.69e-06 | 0         | 0.02      | -0.106    | 0.00353   | -0.016    | 0.0059
flux_Nov17_9                  (-1) | -0.0963      | 0.011     | -0.00558  | -0.0249     | 0.00146   | -0.0544   | -0.00775  | -0.0162   | -0.00198  | 0.024     | 2.32e-07  | 0.0881    | -0.0019   | -0.132    | 0.0144    | -0.00549  | -0.000451
MuonRecoResND                 ( 1) | -0.0934      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0934   | 1.47e-05  | -0.0983   | 2.13e-05  | 0         | 0.0048    | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | 0.0866       | 0         | 0         | 0           | 0         | 0.333     | 0         | -0.247    | 0         | -0.247    | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_pi                      ( 1) | 0.0851       | -0.00276  | -0.00694  | -0.0751     | 0.00706   | -0.178    | -0.034    | 0.375     | -0.0081   | 0.12      | -3.34e-05 | 0         | -0.0262   | -0.0368   | 0.154     | 0.226     | -0.0511
Theta_Delta2Npi               ( 1) | 0.0784       | 0.00235   | -0.000417 | 0.0961      | 0.000905  | 0.0157    | -0.00159  | -0.0348   | -0.00709  | -0.0138   | 0         | 0         | 0.0416    | -0.0314   | 0.0645    | -0.0829   | -0.00578
NR_nu_p_CC_3Pi                (-1) | 0.0684       | 0.00565   | -0.00741  | -0.0881     | 0         | 0         | -0.0199   | 0.178     | 0         | 0         | 0         | 0         | 0.137     | -0.39     | 0.465     | -0.0326   | 3.92e-05
FrPiProd_pi                   ( 1) | -0.0629      | -0.000171 | -0.000572 | -0.00614    | -0.00107  | 0.00103   | -0.000249 | -0.0557   | 9.16e-05  | -0.0127   | 4.21e-10  | 0         | 0.00475   | -0.0151   | -0.0363   | 0.000859  | 0.00272
flux_Nov17_24                 ( 1) | -0.0581      | 0.00111   | -0.000175 | -0.00165    | 0.00112   | -0.0339   | -0.00379  | -0.0208   | -0.00265  | 0.016     | 1.45e-07  | 0.0194    | -0.0012   | -0.0683   | 0.0126    | 0.00375   | -0.000322
flux_Nov17_22                 ( 1) | -0.0519      | -0.00076  | -0.00163  | -0.0198     | 0.00669   | -0.0128   | -0.000952 | -0.0226   | -0.0211   | 0.00417   | 2.42e-07  | 0.0213    | -0.000754 | -0.0346   | 0.00679   | 0.00175   | -0.000134
flux_Nov17_25                 (-1) | -0.0515      | 0.0029    | -0.000305 | -0.0214     | 0.00312   | -0.0188   | -0.00321  | -0.0138   | -0.0129   | 0.0102    | -3.78e-07 | 0.0045    | -2.62e-05 | -0.016    | 0.00134   | -0.000824 | -2.53e-05
flux_Nov17_21                 (-1) | -0.0483      | -0.00294  | -0.00148  | -0.00113    | -0.00111  | -0.0084   | 4.21e-05  | -0.0333   | 0.000781  | 0.000347  | -9.38e-07 | -0.0194   | -0.00118  | -0.0247   | 0.00673   | 0.00415   | -0.000103
flux_Nov17_23                 (-1) | -0.0473      | 0.00125   | -0.000386 | 0.0102      | 0.005     | -0.0306   | -0.00408  | -0.0286   | -0.016    | 0.0151    | -1.88e-07 | 0.0108    | -0.000408 | -0.0477   | 0.00819   | 0.00169   | -0.000262
flux_Nov17_20                 ( 1) | -0.047       | -0.00456  | -0.0041   | 0.0176      | -0.00224  | -0.0266   | -0.000759 | -0.0263   | 0.0076    | 0.00629   | -4.25e-07 | 0.0109    | -0.00218  | -0.0709   | 0.0161    | 0.00611   | -0.000267
NR_nu_p_NC_1Pi                ( 1) | 0.0441       | 0         | 0         | 0           | 0         | 0.057     | 0         | -0.0129   | 0         | -0.0129   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 ( 1) | -0.0404      | -0.00439  | -0.00481  | 0.0347      | -0.000818 | -0.0261   | -0.000123 | -0.0389   | 0.00195   | 0.00641   | 1.32e-06  | 0.0129    | -0.00135  | -0.0779   | 0.0159    | 0.00366   | -0.000411
flux_Nov17_26                 (-1) | -0.0388      | -0.00182  | 0.00195   | 0.0223      | 0.00356   | 0.00262   | 0.0021    | -0.0696   | -0.0129   | -0.00271  | 4.71e-07  | -0.0234   | -0.00113  | -0.0433   | 0.00952   | 0.00453   | -0.000248
flux_Nov17_6                  ( 1) | 0.0383       | 0.00694   | 0.00182   | 0.00688     | -0.000261 | 0.0145    | 0.00145   | 0.00692   | 0.00143   | -0.00535  | 1.84e-06  | -0.032    | 0.00176   | 0.0466    | -0.00584  | -0.000165 | 0.000561
FrCEx_N                       ( 1) | 0.0337       | 0.0031    | 0.00868   | 0.0359      | -0.000534 | 0.00481   | -0.0086   | -0.00963  | 0.00176   | 0.00295   | 3.49e-06  | 0         | -0.00411  | 0.0269    | -0.000205 | -0.0187   | -0.0183
ChargedHadRecoResND           ( 1) | 0.0316       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0316    | -0.000297 | 0.000367  | 5.62e-06  | 0         | 0.0315    | 0         | 0         | 0         | 0
flux_Nov17_11                 (-1) | -0.0307      | 0.0055    | 0.00546   | -0.00785    | 0.00761   | 0.00772   | -0.000376 | -0.0487   | -0.0264   | 0.00127   | -2.17e-07 | 0.012     | -0.000587 | -0.0327   | 0.000612  | -0.00326  | 0.000384
FrInel_N                      ( 1) | -0.0286      | 0.00028   | -0.00237  | 0.0537      | -0.0035   | 0.0194    | 0.0225    | -0.119    | 0.00461   | 0.0112    | -1.39e-06 | 0         | 0.000631  | -0.0751   | -0.0614   | 0.0403    | -0.0389
flux_Nov17_18                 (-1) | -0.0281      | -0.00233  | -0.00737  | 0.0513      | 0.00251   | -0.0425   | -0.00253  | -0.0272   | -0.0123   | 0.0135    | -1.04e-06 | 0.0416    | -0.00168  | -0.092    | 0.0186    | 0.00547   | -0.000436
flux_Nov17_1                  ( 1) | -0.0248      | 0.00143   | 0.00283   | -0.034      | 0.00156   | 0.00253   | -0.000676 | 0.00155   | -0.00607  | 0.00168   | -2.02e-06 | -0.00757  | 0.000256  | 0.0133    | -0.00236  | 0.00201   | 0.000347
ERecoScaleMuLArInvSqrtFD      ( 1) | -0.0239      | 0         | 0         | 0           | 0         | 0         | -0.0239   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoResND                   (-1) | 0.0228       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0228    | 0.00206   | -0.000945 | 4.88e-06  | 0         | 0.0217    | 0         | 0         | 0         | 0
FrElas_pi                     (-1) | -0.0228      | 0.00194   | -0.00117  | -0.0123     | 0.00195   | -0.0068   | -0.0155   | 0.00906   | 0         | 0         | 0         | 0         | 0         | 0         | -0.0365   | 0.0381    | 0.00737
FrPiProd_N                    ( 1) | -0.0212      | 0.00119   | 0.00667   | 0.0188      | -0.000113 | 0.0346    | -0.0028   | -0.0795   | -0.000298 | -0.0155   | 3.81e-07  | 0         | -0.00714  | -0.00608  | -0.0234   | -0.0267   | -0.000431
NR_nubar_n_CC_3Pi             ( 1) | 0.0211       | 0         | 0.00191   | 0.0238      | 0.00562   | 0         | 0         | -0.0102   | -0.0102   | 0         | 3.59e-09  | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | -0.0209      | 0         | 0         | 0.00974     | 0.00871   | 0         | 0         | -0.0393   | -0.0393   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_1Pi             ( 1) | 0.018        | 0         | 0         | 0           | 0         | 0.019     | 0         | -0.00103  | 0         | -0.00103  | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrCEx_pi                      (-1) | 0.0166       | -0.000236 | 0.000715  | -0.000378   | -0.00228  | -0.00347  | -0.0157   | 0.0379    | -0.00186  | -0.00558  | 5.16e-06  | 0         | 0.0102    | -0.0616   | 0.0774    | 0.0315    | -0.0122
NR_nubar_p_CC_2Pi             ( 1) | 0.0164       | 0         | 0.00186   | 0.0237      | 0.0035    | 0         | 0.000712  | -0.0134   | -0.0134   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_3                  (-1) | 0.0163       | -0.00656  | -0.000237 | 0.00663     | 0.000144  | 0.00112   | -0.000152 | 0.0154    | 0.0039    | 0.000453  | -2.43e-06 | 0.0119    | 0.000673  | 0.00251   | -0.00101  | -0.00316  | 4.96e-05
NR_nubar_p_CC_1Pi             ( 1) | -0.0156      | 0         | 0.00369   | 0           | 0.0167    | 0         | 0         | -0.0361   | -0.0361   | 0         | 7.09e-08  | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_A_nubar                 ( 1) | 0.0156       | 0         | 0         | -0.0117     | -0.00649  | 0         | 0         | 0.0338    | 0.0338    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
