= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
NR_nubar_p_CC_2Pi             ( 1) | 0.0849       | -0.00406  | 0.0583    | 0           | 0         | 0         | 0.0975    | -0.0668   | 0         | 0         | 0         | 0         | -0.0558   | 0.116     | -0.0686   | -0.058    | -0.000428
flux_Nov17_24                 ( 1) | -0.0823      | -0.0025   | 0.012     | -0.0598     | -0.0687   | 0.0191    | 0.00119   | 0.0165    | 0.00774   | -0.00415  | 6.28e-06  | 0.0117    | -0.00017  | 0.00163   | -0.000151 | -0.000187 | -2.98e-05
flux_Nov17_5                  ( 1) | 0.0823       | 0.0194    | -0.000849 | 0.000636    | -0.00297  | -0.000644 | -0.0003   | 0.067     | 0.00798   | 4.84e-05  | 6.21e-07  | 0.083     | 0.000908  | -0.0249   | -7.21e-06 | 4.04e-05  | -1.37e-06
NR_nubar_n_CC_3Pi             ( 1) | 0.0802       | -0.00176  | 0.0242    | 0.0992      | 0         | 0         | 0         | -0.0415   | 0         | 0         | 0         | 0         | -0.0132   | 0.113     | -0.0871   | -0.0584   | 0.00479
ChargedHadRecoResND           (-1) | -0.0723      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0723   | -0.0192   | -0.012    | -0.000115 | 0         | -0.0409   | 0         | 0         | 0         | 0
flux_Nov17_0                  (-1) | 0.0722       | 0.00489   | 0.000311  | -0.00828    | 0.00763   | -0.00037  | 0.000404  | 0.0676    | -0.0114   | 0.0019    | -5.4e-06  | 0.0994    | -0.000445 | -0.0223   | 0.000161  | 0.000184  | -1.84e-05
flux_Nov17_23                 (-1) | 0.0508       | -0.00836  | 0.00347   | 0.0367      | -0.0952   | 0.0375    | -0.00743  | 0.0843    | 0.0207    | -0.0104   | -8.5e-07  | 0.0565    | 0.00093   | 0.0213    | -0.00278  | -0.00174  | -0.000231
ERecoScaleMuLArSqrtFD         (-1) | 0.049        | 0         | 0         | 0           | 0         | 0         | 0.049     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrElas_pi                     ( 1) | -0.0301      | 0.0057    | 0.0072    | 0.00713     | -0.0727   | 0.0314    | 0.0202    | -0.0291   | 0         | 0         | 0         | 0         | 0         | 0         | 0.00347   | -0.0339   | 0.00126
EMRecoResND                   ( 1) | -0.0299      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0299   | -0.0269   | 0.0104    | -5.95e-05 | 0         | -0.0134   | 0         | 0         | 0         | 0
flux_Nov17_1                  (-1) | -0.0256      | -0.00696  | -0.041    | 0.0714      | -0.0599   | -0.0219   | 0.00208   | 0.0307    | 0.00643   | 0.00424   | 7.96e-06  | 0.0199    | 0.000106  | -0.000363 | 0.000501  | 5.39e-05  | -9.4e-05
flux_Nov17_25                 ( 1) | -0.0167      | 0.000312  | -0.0247   | -0.00863    | -0.127    | 0.0695    | 0.000868  | 0.0734    | 0.0466    | -0.0291   | -3.45e-06 | 0.0434    | 0.00101   | 0.0149    | -0.00215  | -0.00101  | -0.000239
NR_nubar_p_CC_3Pi             ( 1) | 0.0109       | -0.00363  | 0.024     | 0           | 0         | 0         | 0.0127    | -0.0222   | 0         | 0         | -3.79e-08 | 0         | -0.0124   | 0.0596    | -0.0579   | -0.0316   | 0.0205
flux_Nov17_8                  ( 1) | -0.00233     | 4.8e-05   | 0.00201   | -0.02       | 0.00407   | -0.00646  | -0.00146  | 0.0195    | 0.00851   | 0.00418   | -2.73e-06 | 0.00657   | -7.87e-05 | 7.63e-05  | -4.59e-05 | 0.000362  | -2.83e-05
NuOnERecoEffSyst              ( 1) | 9.08e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 9.08e-05  | 0         | 0         | 0         | 0         | 0         | 9.08e-05  | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | 8.67e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 8.67e-05  | 0         | 0         | 8.67e-05  | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtFD      ( 1) | 0            | 0         | 0         | 0           | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArFD             ( 1) | 0            | 0         | 0         | 0           | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 4: 1.25 - 1.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            ( 1) | -7.1         | 0.0651    | -0.122    | -2.11       | -1.54     | -0.313    | -0.0319   | -3.05     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.05     | 0
EMRecoUncorrFD                ( 1) | -6.24        | 0.0562    | -0.112    | -1.8        | -1.25     | -0.383    | -0.0507   | -2.7      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.7      | 0
RecoEnergyScaleFD             (-1) | 5.56         | -0.0529   | -0.0453   | 1.59        | 1.06      | 0.348     | -0.108    | 2.76      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.76      | 0
EMRecoUncorrInvSqrtFD         ( 1) | -5           | 0.0414    | -0.109    | -1.49       | -0.98     | -0.279    | -0.0586   | -2.12     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.12     | 0
RecoEnergyInvSqrtFD           (-1) | 4.74         | -0.0476   | -0.066    | 1.43        | 0.937     | 0.418     | -0.168    | 2.23      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.23      | 0
MaCCQE                        ( 1) | 4.21         | -0.0419   | 0.129     | 1.83        | 2.12      | 0         | 6.41e-05  | 0.172     | -0.446    | 0         | 0         | 0         | 0.0729    | 0.224     | 0.0925    | 0.252     | -0.0197
ChargedHadRecoUncorrInvSqrtFD (-1) | 3.72         | -0.0212   | -0.0633   | 2.36        | 0.484     | -0.0348   | 0.0381    | 0.965     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.965     | 0
MvCCRES                       ( 1) | 3.48         | -0.0298   | 0.319     | 1.12        | 1.7       | 0         | 0.121     | 0.257     | -0.366    | 0         | 3.5e-05   | 0         | -0.0268   | 0.694     | 0.0123    | -0.0388   | -0.0111
RecoEnergySqrtFD              (-1) | 3.31         | -0.0316   | 0.0119    | 0.679       | 0.898     | 0.279     | -0.0272   | 1.5       | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.5       | 0
flux_Nov17_13                 ( 1) | 3.06         | -0.0241   | 0.117     | 1.53        | 1.95      | 0.466     | 0.0819    | -1.06     | -0.554    | -0.148    | 2.46e-05  | -0.323    | -0.00385  | -0.0507   | 0.00672   | 0.00372   | 0.000926
ChargedHadRecoUncorrSqrtFD    (-1) | 2.93         | -0.00215  | 0.0334    | 1.92        | 0.496     | -0.0348   | -0.0222   | 0.538     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.538     | 0
ChargedHadRecoUncorrFD        (-1) | 2.87         | -0.0111   | -0.0429   | 1.76        | 0.504     | -0.0348   | -0.0222   | 0.714     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.714     | 0
ERecoScaleMuLArSqrtND         ( 1) | 2.12         | 0         | 0         | 0           | 0         | 0         | 0         | 2.12      | 0.0608    | 0         | 0         | 0         | 2.05      | 0         | 0         | 0         | 0
flux_Nov17_14                 ( 1) | -1.9         | 0.0312    | -0.126    | -0.499      | -1.36     | -0.365    | -0.0411   | 0.46      | 0.348     | 0.0939    | -1.85e-05 | 0.0426    | 0.00119   | -0.0266   | 0.000674  | 0.0011    | 0.000355
ERecoScaleMuLArND             (-1) | -1.52        | 0         | 0         | 0           | 0         | 0         | 0         | -1.52     | -0.0203   | 0         | 0         | 0         | -1.5      | 0         | 0         | 0         | 0
BeRPA_D                       (-1) | -1.12        | 0.0123    | -0.0226   | -0.479      | -0.478    | 0         | -1.11e-05 | -0.157    | 0.089     | 0         | 0         | 0         | -0.0158   | -0.14     | -0.0249   | -0.0703   | 0.00528
ERecoScaleMuLArInvSqrtND      (-1) | -1.08        | 0         | 0         | 0           | 0         | 0         | 0         | -1.08     | 0.0129    | 0         | 0         | 0         | -1.09     | 0         | 0         | 0         | 0
flux_Nov17_10                 ( 1) | 1.06         | 0.00286   | 0.0446    | 0.455       | 0.565     | 0.187     | 0.0245    | -0.222    | -0.151    | -0.0584   | 9.46e-06  | -0.0124   | -1.28e-07 | -5.8e-06  | 2.32e-08  | 1.2e-07   | -2.02e-08
flux_Nov17_4                  ( 1) | 0.92         | -0.0622   | 0.0145    | 0.432       | 0.691     | 0.0546    | 0.0132    | -0.223    | -0.149    | 0.00946   | 3.3e-05   | -0.00457  | -0.00156  | -0.0765   | 0.00107   | -0.0015   | -0.000183
MuonRecoResFD                 (-1) | -0.795       | 0.00447   | -0.337    | -0.772      | -0.0661   | 0.139     | -0.0378   | 0.274     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.274     | 0
ChargedHadRecoUncorrInvSqrtND ( 1) | 0.758        | 0         | 0         | 0           | 0         | 0         | 0         | 0.758     | -0.0974   | -0.0362   | 5.56e-05  | 0         | 0.899     | 0         | 0         | 0         | 0
NR_nu_n_CC_2Pi                (-1) | -0.727       | 0         | -0.0859   | -0.15       | -0.619    | 0         | -0.015    | 0.144     | 0.144     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
BeRPA_B                       ( 1) | 0.715        | -0.0098   | 0.0166    | 0.466       | 0.456     | 0         | 8.03e-06  | -0.213    | -0.139    | 0         | 0         | 0         | 0.0331    | -0.203    | 0.031     | 0.0727    | -0.0071
ChargedHadRecoResFD           (-1) | 0.671        | -0.00272  | -0.00727  | 0.436       | 0.264     | -0.104    | -3.89e-06 | 0.0854    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0854    | 0
FrAbs_pi                      (-1) | -0.634       | 0.0212    | -0.00478  | -0.425      | -0.279    | 0.338     | 0.0959    | -0.38     | 0.0748    | -0.169    | -4.17e-05 | 0         | 0.0446    | -0.0399   | -0.0317   | -0.287    | 0.0295
MaNCRES                       ( 1) | 0.625        | 0         | 0         | 0           | 0         | 1.19      | 0         | -0.564    | 0         | -0.564    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_2Pi             (-1) | -0.564       | 0         | 0         | 0           | 0         | -0.766    | 0         | 0.202     | 0         | 0.202     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_16                 (-1) | 0.544        | 0.00342   | 0.00924   | -0.137      | 0.861     | 0.0656    | 0.0185    | -0.277    | -0.22     | -0.022    | -1.13e-05 | -0.0286   | -0.00173  | -0.00848  | 0.00164   | 0.00138   | 0.000149
MaCCRES                       ( 1) | 0.523        | -0.00661  | 0.046     | 0.177       | 0.29      | 0         | 0.00928   | 0.00783   | -0.0662   | 0         | 5.05e-06  | 0         | -0.00543  | 0.0953    | 0.00212   | -0.0113   | -0.00635
NR_nubar_n_CC_1Pi             (-1) | -0.504       | 0.00523   | -0.0118   | -0.153      | 0         | 0         | -5.62e-06 | -0.344    | 0         | 0         | 9.89e-08  | 0         | 0.0209    | -0.296    | 0.0221    | -0.0572   | -0.034
NR_nu_p_CC_2Pi                (-1) | -0.491       | 0         | -0.0257   | -0.0729     | -0.515    | 0         | -1.37e-05 | 0.122     | 0.122     | 0         | 1.76e-07  | 0         | 0         | 0         | 0         | 0         | 0
Theta_Delta2Npi               (-1) | -0.487       | 0.00135   | -0.0279   | 0.0898      | -0.502    | -0.0868   | -0.0137   | 0.0526    | 0.061     | 0.0135    | 0         | 0         | 0.00226   | -0.0678   | -0.00825  | 0.0218    | 0.0304
EMRecoResFD                   ( 1) | 0.475        | -0.00452  | 0.0163    | 0.34        | 0.0585    | 0.139     | -0.039    | -0.0352   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.0352   | 0
ChargedHadRecoUncorrND        ( 1) | 0.462        | 0         | 0         | 0           | 0         | 0         | 0         | 0.462     | -0.13     | -0.0421   | 3.48e-05  | 0         | 0.643     | 0         | 0         | 0         | 0
flux_Nov17_11                 ( 1) | -0.431       | 0.0134    | -0.0548   | 0.00801     | -0.467    | -0.0867   | -0.00658  | 0.162     | 0.115     | 0.00765   | 3.32e-06  | 0.0339    | 0.00017   | 0.00365   | 4.7e-05   | 0.00128   | 7.03e-05
NR_nu_n_CC_3Pi                (-1) | -0.423       | 0         | -0.0708   | -0.22       | -0.205    | 0         | -3.77e-05 | 0.0734    | 0.0734    | 0         | -1.86e-08 | 0         | 0         | 0         | 0         | 0         | 0
FrInel_pi                     (-1) | 0.423        | -0.0172   | -0.0173   | 0.18        | 0.274     | -0.359    | 0.111     | 0.251     | -0.0607   | 0.108     | -2.28e-05 | 0         | -0.0851   | 0.104     | 0.0388    | 0.168     | -0.0223
NR_nubar_n_CC_2Pi             ( 1) | 0.416        | -0.0121   | 0.0196    | 0.388       | 0         | 0         | 0.036     | -0.0158   | 0         | 0         | 0         | 0         | -0.0497   | 0.207     | -0.0783   | -0.0803   | -0.013
NR_nu_p_CC_3Pi                ( 1) | 0.412        | 0         | 0.0285    | 0.142       | 0.283     | 0         | 0.0302    | -0.0714   | -0.0714   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_A_nu                    ( 1) | -0.403       | 0         | -0.00215  | -0.0845     | -0.442    | 0         | -1.14e-06 | 0.126     | 0.126     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_3Pi             (-1) | -0.383       | 0         | 0         | 0           | 0         | -0.556    | 0         | 0.173     | 0         | 0.173     | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_1Pi             (-1) | -0.381       | 0.00939   | -0.0467   | -0.0762     | 0         | 0         | -0.023    | -0.244    | 0         | 0         | 8.52e-07  | 0         | 0.157     | -0.392    | 0.0462    | -0.0226   | -0.0322
ChargedHadRecoUncorrSqrtND    ( 1) | 0.372        | 0         | 0         | 0           | 0         | 0         | 0         | 0.372     | -0.0539   | -0.026    | 3.44e-05  | 0         | 0.457     | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nu      (-1) | -0.349       | 0         | -0.00808  | -0.0601     | -0.388    | 0         | -4.3e-06  | 0.107     | 0.107     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 (-1) | 0.345        | -0.00701  | 0.0447    | -0.0554     | 0.31      | 0.0853    | 0.00378   | -0.0361   | -0.066    | -0.0104   | -7.05e-06 | 0.0326    | 0.000943  | 0.00997   | -0.00164  | -0.00126  | -0.000209
flux_Nov17_20                 (-1) | 0.327        | -0.00798  | 0.0212    | -0.0143     | 0.347     | 0.0435    | 0.00774   | -0.0694   | -0.0615   | -0.00246  | 3.61e-06  | -0.00502  | -0.000381 | 5.51e-05  | 0.000401  | -0.000469 | -1.62e-05
NR_nubar_p_CC_3Pi             (-1) | -0.324       | 0.00181   | -0.0165   | -0.306      | 0         | 0         | -7.9e-06  | -0.00417  | 0         | 0         | 9.51e-09  | 0         | 0.0176    | -0.0929   | 0.074     | 0.0217    | -0.0242
NR_nu_p_NC_3Pi                (-1) | -0.323       | 0         | 0         | 0           | 0         | -0.372    | 0         | 0.0494    | 0         | 0.0494    | 0         | 0         | 0         | 0         | 0         | 0         | 0
BhtBY                         (-1) | 0.321        | -1.04e-05 | 0.00388   | 0.0967      | 0.106     | 0.115     | 0.0101    | -0.0101   | -0.0115   | 0.00225   | -1.29e-08 | 0         | -0.000898 | -0.00173  | -0.0112   | 0.00821   | 0.00466
nuenumu_xsec_ratio            ( 1) | -0.311       | 0.00304   | 0         | 0           | -0.119    | 0         | 0         | -0.195    | 0         | 0         | 0         | 0         | 0         | 0         | 0.0906    | 0.0117    | -0.296
